ano,sigla_uf,id_municipio,produto,area_destinada_colheita,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao
2011,MG,3101805,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3127206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3164704,Café (em grão) Arábica,13550,13550,25610,1890,186953
2018,MG,3170206,Café (em grão) Arábica,210,210,554,2638,3989
2015,MG,3141801,Café (em grão) Arábica,540,540,648,1200,4860
2019,MG,3154507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3166907,Café (em grão) Arábica,3400,3400,5712,1680,36557
2019,MG,3144607,Café (em grão) Arábica,10230,10230,15345,1500,104346
2014,MG,3151305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3130556,Café (em grão) Arábica,2700,2700,2754,1020,19994
2014,MG,3108008,Café (em grão) Arábica,2500,2500,2700,1080,19806
2014,MG,3164308,Café (em grão) Arábica,4095,4095,4914,1200,35880
2014,MG,3165008,Café (em grão) Arábica,560,560,840,1500,6300
2023,MG,3158607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3116902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3106408,Café (em grão) Arábica,60,60,24,400,114
2013,MG,3169000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3148103,Café (em grão) Arábica,43595,43595,76204,1748,656331
2020,MG,3115300,Café (em grão) Arábica,4,4,5,1250,38
2015,MG,3100203,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3127057,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3170479,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3101003,Café (em grão) Arábica,462,462,1200,2597,8244
2018,MG,3167301,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3132800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3134806,Café (em grão) Arábica,3000,3000,5400,1800,38880
2015,MG,3142502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3157302,Café (em grão) Arábica,20,20,12,600,165
2021,MG,3106903,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3128907,Café (em grão) Arábica,3927,3927,6053,1541,87439
2019,MG,3120706,Café (em grão) Arábica,900,900,1350,1500,8951
2019,MG,3168507,Café (em grão) Arábica,850,850,816,960,5157
2014,MG,3149200,Café (em grão) Arábica,372,372,670,1801,5025
2014,MG,3134202,Café (em grão) Arábica,10,10,5,500,35
2012,MG,3162658,Café (em grão) Arábica,8,8,9,1125,45
2023,MG,3118205,Café (em grão) Arábica,10,10,23,2300,318
2023,MG,3155207,Café (em grão) Arábica,2,2,2,1000,27
2023,MG,3120409,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3105905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3165560,Café (em grão) Arábica,15,15,14,933,59
2020,MG,3110400,Café (em grão) Arábica,1400,1400,2940,2100,23226
2020,MG,3115003,Café (em grão) Arábica,535,535,1326,2479,10608
2020,MG,3110707,Café (em grão) Arábica,2752,2752,4954,1800,43810
2020,MG,3118502,Café (em grão) Arábica,5,5,6,1200,48
2018,MG,3136306,Café (em grão) Arábica,2260,2260,5424,2400,39595
2021,MG,3137502,Café (em grão) Arábica,1060,1060,1572,1483,22065
2021,MG,3143104,Café (em grão) Arábica,15750,15750,28350,1800,378236
2021,MG,3141504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3101300,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3117009,Café (em grão) Arábica,16,16,6,375,63
2021,MG,3128303,Café (em grão) Arábica,3579,3579,3690,1031,51337
2019,MG,3121258,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3117207,Café (em grão) Arábica,1631,1631,1794,1100,12558
2012,MG,3139904,Café (em grão) Arábica,83,83,75,904,511
2023,MG,3127800,Café (em grão) Arábica,90,90,104,1156,1449
2013,MG,3111408,Café (em grão) Arábica,3,3,4,1333,20
2013,MG,3116803,Café (em grão) Arábica,35,35,21,600,88
2013,MG,3165909,Café (em grão) Arábica,110,110,99,900,446
2020,MG,3121258,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3155504,Café (em grão) Arábica,13462,13462,24486,1819,211424
2020,MG,3138682,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3102308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3109907,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3106200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3167202,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3160959,Café (em grão) Arábica,2087,2087,2705,1296,17312
2019,MG,3114105,Café (em grão) Arábica,3600,3600,5400,1500,36180
2014,MG,3143609,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3154408,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3120102,Café (em grão) Arábica,2,2,1,500,14
2015,MG,3119104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3129400,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3126505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3153806,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3155009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3160009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3134509,Café (em grão) Arábica,120,120,144,1200,2160
2021,MG,3128204,Café (em grão) Arábica,150,150,360,2400,4176
2021,MG,3146750,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3136504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3147105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3127404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3166006,Café (em grão) Arábica,300,300,450,1500,1958
2020,MG,3154150,Café (em grão) Arábica,2850,2850,5130,1800,41177
2018,MG,3118809,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3144359,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3146909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3153103,Café (em grão) Arábica,200,200,312,1560,4204
2021,MG,3138609,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3159100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3105301,Café (em grão) Arábica,400,400,528,1320,3696
2014,MG,3168200,Café (em grão) Arábica,2000,2000,3600,1800,23400
2014,MG,3132305,Café (em grão) Arábica,2200,2200,1320,600,9240
2014,MG,3171204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3125101,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3144375,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3157203,Café (em grão) Arábica,12,12,14,1167,105
2017,MG,3167707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3146750,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3166501,Café (em grão) Arábica,1,1,2,2000,40
2016,MG,3105301,Café (em grão) Arábica,430,430,645,1500,5160
2016,MG,3117108,Café (em grão) Arábica,6340,6340,12629,1992,92949
2010,MG,3103009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3160959,Café (em grão) Arábica,2700,2700,3240,1200,21060
2012,MG,3134509,Café (em grão) Arábica,120,120,122,1017,794
2012,MG,3142007,Café (em grão) Arábica,8,8,9,1125,65
2023,MG,3104908,Café (em grão) Arábica,905,905,1303,1440,18154
2023,MG,3150000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3105004,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3123502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3171303,Café (em grão) Arábica,1015,1015,1827,1800,14366
2011,MG,3119302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3113800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3169703,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3147402,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3156106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3117603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3114907,Café (em grão) Arábica,48,48,58,1208,435
2021,MG,3110707,Café (em grão) Arábica,2800,2800,3360,1200,47040
2019,MG,3170602,Café (em grão) Arábica,2240,2240,4704,2100,30576
2019,MG,3129103,Café (em grão) Arábica,13,13,11,846,68
2014,MG,3125408,Café (em grão) Arábica,250,250,375,1500,1688
2014,MG,3145406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3159506,Café (em grão) Arábica,2400,2400,3168,1320,21067
2017,MG,3126505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3145703,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3119807,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3160504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3160306,Café (em grão) Arábica,35,35,53,1514,307
2012,MG,3138302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3144607,Café (em grão) Arábica,14475,14475,15633,1080,114434
2017,MG,3112406,Café (em grão) Arábica,3640,3640,7610,2091,56771
2017,MG,3130556,Café (em grão) Arábica,2610,2610,3360,1287,23184
2017,MG,3138401,Café (em grão) Arábica,9,9,9,1000,63
2022,MG,3121803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3122900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3141702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3102704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3119609,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3125507,Café (em grão) Arábica,45,45,54,1200,324
2023,MG,3171204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3113602,Café (em grão) Arábica,1184,1184,1972,1666,13804
2017,MG,3112307,Café (em grão) Arábica,4380,4380,5100,1164,35853
2017,MG,3109105,Café (em grão) Arábica,2000,2000,2400,1200,18912
2017,MG,3154150,Café (em grão) Arábica,3650,3650,4590,1258,31763
2017,MG,3152006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3113008,Café (em grão) Arábica,450,450,540,1200,11057
2022,MG,3149903,Café (em grão) Arábica,2840,2840,3578,1260,72719
2022,MG,3103603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3120201,Café (em grão) Arábica,4910,4910,5200,1059,106834
2016,MG,3106507,Café (em grão) Arábica,70,70,42,600,286
2010,MG,3139300,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3115904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3148103,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3135050,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3140852,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3162708,Café (em grão) Arábica,220,220,130,591,979
2017,MG,3140209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3102100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3143104,Café (em grão) Arábica,16170,16170,28231,1746,580568
2022,MG,3138682,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3121407,Café (em grão) Arábica,100,100,180,1800,3668
2010,MG,3152402,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3139003,Café (em grão) Arábica,18330,18330,27600,1506,208564
2017,MG,3115904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3137908,Café (em grão) Arábica,30,30,36,1200,240
2017,MG,3162906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3162955,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3150208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3142205,Café (em grão) Arábica,380,380,456,1200,9196
2016,MG,3145208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3162955,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3144607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3132701,Café (em grão) Arábica,100,100,84,840,596
2022,MG,3112901,Café (em grão) Arábica,4520,4520,6509,1440,131970
2022,MG,3159357,Café (em grão) Arábica,2210,2210,2254,1020,45756
2022,MG,3138708,Café (em grão) Arábica,2175,2175,3002,1380,60791
2022,MG,3162005,Café (em grão) Arábica,8900,8900,9612,1080,196442
2022,MG,3118205,Café (em grão) Arábica,12,12,25,2083,519
2016,MG,3149101,Café (em grão) Arábica,3500,3500,7980,2280,62244
2016,MG,3126000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3157203,Café (em grão) Arábica,54,54,49,907,343
2016,MG,3138682,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3162922,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3103306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3139409,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3146404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3141108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3145406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3133600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3117009,Café (em grão) Arábica,4,4,3,750,23
2017,MG,3125952,Café (em grão) Arábica,4740,4740,5010,1057,33767
2017,MG,3120102,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3152303,Café (em grão) Arábica,500,500,600,1200,3900
2017,MG,3135357,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3130051,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3108552,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3142304,Café (em grão) Arábica,18,18,17,944,128
2010,MG,3114204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3145604,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3166501,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3140407,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3107406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3135209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3138674,Café (em grão) Arábica,6530,6530,8228,1260,53071
2012,MG,3119104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3108008,Café (em grão) Arábica,3000,3000,4140,1380,26420
2012,MG,3127800,Café (em grão) Arábica,100,100,30,300,174
2014,MG,3115706,Café (em grão) Arábica,105,105,54,514,221
2017,MG,3124005,Café (em grão) Arábica,5750,5750,7800,1357,54600
2016,MG,3144375,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3134905,Café (em grão) Arábica,3800,3800,5700,1500,46249
2016,MG,3148756,Café (em grão) Arábica,4100,4100,5412,1320,42214
2010,MG,3142908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3167608,Café (em grão) Arábica,5500,5500,8580,1560,56628
2012,MG,3162302,Café (em grão) Arábica,1000,1000,1620,1620,10686
2013,MG,3146701,Café (em grão) Arábica,51,51,77,1510,323
2020,MG,3125705,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3131000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3119708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3118403,Café (em grão) Arábica,1940,1940,3143,1620,20159
2018,MG,3111606,Café (em grão) Arábica,17901,17901,39560,2210,279586
2018,MG,3126752,Café (em grão) Arábica,60,60,108,1800,648
2018,MG,3118205,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3145109,Café (em grão) Arábica,10960,10960,24112,2200,180840
2021,MG,3160504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3148004,Café (em grão) Arábica,9125,9125,15717,1722,226993
2019,MG,3157377,Café (em grão) Arábica,8,8,5,625,31
2019,MG,3110400,Café (em grão) Arábica,1250,1250,1875,1500,12188
2019,MG,3117405,Café (em grão) Arábica,937,937,1111,1186,6577
2014,MG,3112505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3153806,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3137601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3158805,Café (em grão) Arábica,420,420,630,1500,12474
2016,MG,3167004,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3146701,Café (em grão) Arábica,30,30,36,1200,245
2016,MG,3138500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3151909,Café (em grão) Arábica,127,127,138,1087,904
2016,MG,3130507,Café (em grão) Arábica,4300,4300,10578,2460,88305
2010,MG,3120409,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3162302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3115474,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3141603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3134202,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3161007,Café (em grão) Arábica,450,450,360,800,2146
2012,MG,3148103,Café (em grão) Arábica,30852,30852,64789,2100,415297
2012,MG,3163607,Café (em grão) Arábica,720,720,864,1200,5702
2023,MG,3146255,Café (em grão) Arábica,12,12,7,583,98
2023,MG,3171303,Café (em grão) Arábica,1155,1155,1733,1500,23821
2015,MG,3117504,Café (em grão) Arábica,60,60,65,1083,455
2011,MG,3100906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3167707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3107802,Café (em grão) Arábica,1015,1015,1096,1080,14818
2021,MG,3126802,Café (em grão) Arábica,30,30,36,1200,387
2019,MG,3154101,Café (em grão) Arábica,2,2,2,1000,12
2014,MG,3153509,Café (em grão) Arábica,5400,5400,6480,1200,44699
2014,MG,3160454,Café (em grão) Arábica,70,70,67,957,342
2012,MG,3109501,Café (em grão) Arábica,8090,8090,16746,2070,109184
2023,MG,3172103,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3157278,Café (em grão) Arábica,10,10,14,1400,196
2023,MG,3132800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3142908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3113909,Café (em grão) Arábica,13300,13300,18354,1380,82593
2020,MG,3141603,Café (em grão) Arábica,22,22,20,909,160
2020,MG,3130507,Café (em grão) Arábica,4782,4782,10042,2100,80666
2020,MG,3170909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3120508,Café (em grão) Arábica,758,758,1592,2100,13532
2015,MG,3114402,Café (em grão) Arábica,8650,8650,13235,1530,94465
2011,MG,3139706,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3102050,Café (em grão) Arábica,2840,2840,3880,1366,27897
2018,MG,3144359,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3138203,Café (em grão) Arábica,3850,3850,7392,1920,53962
2018,MG,3123403,Café (em grão) Arábica,159,159,286,1799,2059
2021,MG,3127206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3164407,Café (em grão) Arábica,1000,1000,1440,1440,9216
2019,MG,3120003,Café (em grão) Arábica,55,55,63,1145,400
2019,MG,3122504,Café (em grão) Arábica,23,23,18,783,114
2019,MG,3167509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3169901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3120904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3141801,Café (em grão) Arábica,570,570,547,960,3118
2012,MG,3125952,Café (em grão) Arábica,4500,4500,5940,1320,34450
2023,MG,3164001,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3101904,Café (em grão) Arábica,5600,5600,10080,1800,139692
2023,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3167004,Café (em grão) Arábica,12,12,9,750,43
2020,MG,3118403,Café (em grão) Arábica,2140,2140,3338,1560,25591
2020,MG,3167400,Café (em grão) Arábica,1555,1555,2333,1500,18166
2020,MG,3171709,Café (em grão) Arábica,75,75,115,1533,895
2011,MG,3123908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3103108,Café (em grão) Arábica,82,82,70,854,472
2018,MG,3128402,Café (em grão) Arábica,55,55,99,1800,660
2015,MG,3139300,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3119500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3154804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3116605,Café (em grão) Arábica,306,306,551,1801,8045
2021,MG,3124302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3139250,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3120870,Café (em grão) Arábica,18,18,49,2722,294
2014,MG,3152907,Café (em grão) Arábica,176,176,422,2398,2405
2014,MG,3118601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3123601,Café (em grão) Arábica,9300,9300,11160,1200,71051
2023,MG,3157005,Café (em grão) Arábica,4,4,4,1000,56
2023,MG,3131802,Café (em grão) Arábica,111,111,114,1027,1410
2013,MG,3102308,Café (em grão) Arábica,20,20,17,850,71
2013,MG,3118908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3162807,Café (em grão) Arábica,30,30,18,600,72
2020,MG,3157203,Café (em grão) Arábica,14,14,16,1143,117
2020,MG,3171808,Café (em grão) Arábica,75,75,122,1627,854
2020,MG,3148707,Café (em grão) Arábica,30,30,30,1000,225
2020,MG,3104700,Café (em grão) Arábica,83,83,100,1205,750
2020,MG,3128501,Café (em grão) Arábica,14,14,21,1500,158
2020,MG,3133204,Café (em grão) Arábica,300,300,378,1260,2854
2020,MG,3126307,Café (em grão) Arábica,1150,1150,1932,1680,15166
2011,MG,3114204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3171204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3158904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3146750,Café (em grão) Arábica,60,60,72,1200,381
2021,MG,3154507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3124609,Café (em grão) Arábica,12,12,15,1250,200
2021,MG,3122504,Café (em grão) Arábica,40,40,24,600,252
2021,MG,3135100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3133402,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3120706,Café (em grão) Arábica,960,960,1728,1800,12096
2014,MG,3164902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3133907,Café (em grão) Arábica,40,40,20,500,116
2012,MG,3164472,Café (em grão) Arábica,2000,2000,2760,1380,17940
2023,MG,3163607,Café (em grão) Arábica,700,700,1050,1500,14503
2013,MG,3125804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3157104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3114600,Café (em grão) Arábica,10,10,7,700,47
2015,MG,3101102,Café (em grão) Arábica,760,760,821,1080,4235
2011,MG,3118700,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3100500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3170008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3165305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3143203,Café (em grão) Arábica,10880,10880,20433,1878,149161
2021,MG,3166907,Café (em grão) Arábica,3400,3400,3672,1080,51775
2021,MG,3103603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3114501,Café (em grão) Arábica,290,290,435,1500,2828
2014,MG,3127909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3128006,Café (em grão) Arábica,30,30,18,600,126
2014,MG,3146404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3156601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3138401,Café (em grão) Arábica,70,70,109,1557,1526
2013,MG,3110707,Café (em grão) Arábica,5400,5400,6480,1200,29160
2013,MG,3168507,Café (em grão) Arábica,1000,1000,1200,1200,4920
2020,MG,3105707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3124104,Café (em grão) Arábica,50,50,75,1500,525
2015,MG,3130200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3141801,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3125606,Café (em grão) Arábica,24,24,22,917,152
2018,MG,3130705,Café (em grão) Arábica,4530,4300,10836,2520,75852
